4
23	475.4850	103.771	221.02599	0.0	0.0	60.0	1.0000000
23	561.4575	311.227	246.35730	0.0	0.0	60.0	1.0000000
23	801.9827	603.152	220.84155	0.0	0.0	60.0	1.0000000
23	630.8307	947.611	163.04251	0.0	0.0	60.0	1.0000000
8	750.0000	1350.000	169.49997	-5.0	0.0	1170.0	1.0000000
8	850.0000	1450.000	169.49997	-5.0	0.0	1170.0	1.0000000
1	1550.0000	1550.000	170.02541	0.0	0.0	60.0	1.0000000
2	1578.8995	1423.398	143.81412	0.0	0.0	60.0	1.0000000
5	1050.0000	1550.000	169.50000	0.0	0.0	810.0	1.0000000
5	1150.0000	1450.000	169.49998	0.0	0.0	810.0	1.0000000
5	1150.0000	1350.000	169.49998	0.0	0.0	810.0	1.0000000
5	1150.0000	1250.000	169.49997	0.0	0.0	810.0	1.0000000
5	1050.0000	1050.000	170.19937	0.0	0.0	810.0	1.0000000
5	850.0000	1050.000	171.68935	0.0	0.0	810.0	1.0000000
5	750.0000	1050.000	170.95395	0.0	0.0	810.0	1.0000000
5	750.0000	1050.000	169.78088	0.0	0.0	810.0	1.0000000
5	650.0000	1150.000	169.50002	0.0	0.0	810.0	1.0000000
30	850.0000	1350.000	169.50003	0.0	0.0	2700.0	0.8200002
1	550.0000	1550.000	177.57628	0.0	0.0	3090.0	1.0000000
1	550.0000	1450.000	170.12900	0.0	0.0	3090.0	1.0000000
1	650.0000	1250.000	169.50000	0.0	0.0	3090.0	1.0000000
1	650.0000	1150.000	169.50002	0.0	0.0	3090.0	1.0000000
1	750.0000	1050.000	169.97366	0.0	0.0	3090.0	1.0000000
1	850.0000	1050.000	171.41368	0.0	0.0	3090.0	1.0000000
1	1050.0000	950.000	173.51126	0.0	0.0	3090.0	1.0000000
1	175.3003	654.098	232.71338	0.0	0.0	3090.0	1.0000000
1	1150.0000	1250.000	169.50003	0.0	0.0	3090.0	1.0000000
1	1150.0000	1350.000	169.49998	0.0	0.0	3090.0	1.0000000
1	1150.0000	1450.000	169.49998	0.0	0.0	3090.0	1.0000000
1	850.0000	1050.000	171.38354	0.0	0.0	3090.0	1.0000000
1	950.0000	950.000	173.99022	0.0	0.0	3090.0	1.0000000
1	1044.5817	-57.830	211.10983	0.0	0.0	3090.0	1.0000000
1	467.8211	246.481	278.52252	0.0	0.0	3090.0	1.0000000
1	1263.2620	62.678	215.84354	0.0	0.0	3130.0	1.0000000
22	945.8474	375.275	165.05009	0.0	0.0	30.0	1.0000000
23	917.6715	97.625	195.59563	0.0	0.0	60.0	1.0000000
22	1281.6266	241.180	159.90334	0.0	0.0	30.0	1.0000000
22	1535.2117	379.553	150.14032	0.0	0.0	-10.0	1.0000000
1	1025.5166	91.481	248.40871	0.0	0.0	3090.0	1.0000000
1	382.1769	143.611	251.93379	0.0	0.0	3090.0	1.0000000
1	150.0000	1450.000	184.74486	0.0	0.0	-180.0	0.8600001
1	150.0000	1350.000	177.98799	0.0	0.0	0.0	1.0000000
1	350.0000	1150.000	179.95267	0.0	0.0	0.0	1.0000000
1	250.0000	750.000	211.53891	0.0	0.0	0.0	1.0000000
1	350.0000	550.000	294.21844	0.0	0.0	0.0	1.0000000
1	150.0000	1250.000	182.25575	0.0	0.0	-90.0	1.1199999
1	350.0000	1250.000	173.60271	0.0	0.0	0.0	0.7600002
1	150.0000	1050.000	201.13622	0.0	0.0	0.0	1.0000000
1	350.0000	950.000	189.72736	0.0	0.0	0.0	1.0000000
1	250.0000	950.000	207.37814	0.0	0.0	0.0	1.0000000
1	250.0000	850.000	200.64214	0.0	0.0	0.0	1.0000000
1	350.0000	850.000	199.02608	0.0	0.0	0.0	1.0000000
1	150.0000	950.000	216.40955	0.0	0.0	0.0	1.0000000
32	998.4952	140.697	177.45526	0.0	0.0	0.0	1.0000000
31	786.4941	246.739	247.79944	0.0	0.0	-10.0	1.0000000
15	450.0000	1550.000	203.16791	0.0	0.0	0.0	1.0000000
36	1550.0000	350.000	221.23097	0.0	0.0	0.0	1.0000000
36	1250.0000	150.000	217.33855	0.0	0.0	0.0	1.0000000
36	750.0000	750.000	211.64641	0.0	0.0	0.0	1.0000000
36	850.0000	950.000	177.50075	0.0	0.0	0.0	1.0000000
23	150.0000	1850.000	223.87476	0.0	0.0	60.0	1.0000000
23	832.8336	2092.380	166.96570	0.0	0.0	60.0	1.0000000
23	605.3871	2580.062	172.57588	0.0	0.0	60.0	1.0000000
22	454.9948	2765.598	179.38065	0.0	0.0	30.0	1.0000000
1	1050.0000	3150.000	169.49998	0.0	0.0	60.0	1.0000000
1	950.0000	3050.000	169.50002	0.0	0.0	60.0	1.0000000
1	850.0000	3050.000	169.89357	0.0	0.0	60.0	1.0000000
1	1250.0000	2250.000	169.50003	0.0	0.0	60.0	1.0000000
1	1450.0000	2250.000	169.49997	0.0	0.0	60.0	1.0000000
2	1185.8772	3119.332	169.50003	0.0	0.0	240.0	1.0000000
2	1436.2467	2097.493	169.50003	0.0	0.0	180.0	1.0000000
2	592.8187	2731.389	139.36894	0.0	0.0	180.0	1.0000000
2	850.8505	2298.900	124.50006	0.0	0.0	210.0	1.0000000
5	1050.0000	3050.000	169.49997	0.0	0.0	810.0	1.0000000
5	1350.0000	2950.000	169.49998	0.0	0.0	810.0	1.0000000
5	1350.0000	3150.000	169.49998	0.0	0.0	810.0	1.0000000
5	1250.0000	3150.000	169.49998	0.0	0.0	810.0	1.0000000
5	650.0000	2750.000	179.74231	0.0	0.0	810.0	1.0000000
5	650.0000	2650.000	179.08852	0.0	0.0	810.0	1.0000000
5	750.0000	2750.000	169.49998	0.0	0.0	810.0	1.0000000
5	750.0000	2350.000	169.49998	0.0	0.0	810.0	1.0000000
5	850.0000	2250.000	169.49997	0.0	0.0	810.0	1.0000000
5	950.0000	2350.000	169.50002	0.0	0.0	810.0	1.0000000
30	1000.0000	2600.000	169.50003	0.0	0.0	2760.0	0.8000002
8	950.0000	2750.000	169.50003	0.0	0.0	2760.0	1.0000000
8	850.0000	2550.000	169.50002	0.0	0.0	2760.0	1.0000000
1	750.0000	2350.000	169.50003	0.0	0.0	3090.0	1.0000000
1	950.0000	2250.000	169.50002	0.0	0.0	3090.0	1.0000000
1	1050.0000	2150.000	169.49997	0.0	0.0	3090.0	1.0000000
1	1150.0000	2150.000	169.49995	0.0	0.0	3090.0	1.0000000
1	1250.0000	2250.000	169.49997	0.0	0.0	3090.0	1.0000000
1	1350.0000	2450.000	169.49997	0.0	0.0	3090.0	1.0000000
1	1350.0000	2650.000	169.49997	0.0	0.0	3090.0	1.0000000
1	1350.0000	2350.000	169.49998	0.0	0.0	3090.0	1.0000000
1	1250.0000	2850.000	169.50000	0.0	0.0	3090.0	1.0000000
1	1050.0000	3050.000	169.49997	0.0	0.0	3090.0	1.0000000
23	583.9935	3050.976	188.93495	0.0	0.0	60.0	1.0000000
23	786.0172	1769.735	195.93527	0.0	0.0	60.0	1.0000000
1	150.0000	3150.000	213.92793	0.0	0.0	0.0	1.0000000
1	244.3892	2222.045	226.39076	0.0	0.0	-120.0	1.0000000
