//=== PetEffectDynamic.txt :: mounts re-mapped BY MODEL from mudream (Flarethorn/Mount38 fix); legacy/custom preserved ===
6922	32002	21	0	1.5	0.00	0.00	1.0	0.6	0.5
6861	32113	4	0	1.00	0.95	0.49	7.0	0.4	0.3
6863	32113	20	0	1.44	0.85	0.27	7.0	0.4	0.3
6863	32113	27	0	1.44	0.85	0.27	7.0	0.4	0.3
6865	32387	5	0	0.64	0.808	1.00	0.0	0.1	0.0
6867	32119	20	0	0.50	1.00	2.55	1.0	0.4	0.3
6867	32119	27	0	0.50	1.00	2.55	1.0	0.4	0.3
6869	32113	17	0	1.00	0.95	0.49	7.0	0.4	0.3
6871	32113	5	0	1.49	2.13	1.98	7.0	0.0	0.0
6874	32113	1	0	1.49	2.13	1.98	7.0	0.0	0.0
6876	32113	6	0	1.44	0.85	0.27	7.0	0.4	0.3
6889	32394	38	0	0.35	0.68	1.00	0.0	0.5	2.0
6891	32049	14	0	0.50	1.00	2.55	1.0	1.5	2.0
6891	32049	47	0	2.55	2.55	2.55	7.0	0.5	2.0
6893	32394	19	0	0.80	1.59	0.12	0.0	0.3	2.0
6893	32394	30	0	0.80	1.59	0.12	0.0	0.3	2.0
6899	32394	76	0	2.55	0.69	0.00	0.0	0.5	2.0
6899	32394	45	0	2.55	0.69	0.00	0.0	0.3	2.0
6902	32049	18	0	0.0	0.0	1.0	0.0	4.5	0.0
6902	32049	60	0	0.0	0.0	1.0	0.0	4.5	0.0
6902	32101	11	0	0.5	0.5	0.5	0.0	0.5	0.0
6902	32119	18	0	0.3	0.3	1.0	1.0	-0.5	0.0
6902	32119	60	0	0.3	0.3	1.0	1.0	-0.5	0.0
6902	32119	102	0	0.3	0.3	1.0	1.0	-0.5	0.0
6902	32119	120	0	0.3	0.3	1.0	1.0	-0.5	0.0
6902	32387	18	0	0.64	0.808	1.00	0.0	1	0.0
6902	32387	60	0	0.64	0.808	1.00	0.0	0.5	0.0
6902	32387	102	0	0.64	0.808	1.00	0.0	0.5	0.0
6902	32387	120	0	0.64	0.808	1.00	0.0	0.5	0.0
6903	32049	18	0	1.0	0.0	0.0	0.0	4.5	0.0
6903	32049	60	0	1.0	0.0	0.0	0.0	4.5	0.0
6903	32101	11	0	0.5	0.5	0.5	0.0	0.5	0.0
6903	32119	18	0	1.0	0.5667	0.0	1.0	-0.5	0.0
6903	32119	60	0	1.0	0.5667	0.0	1.0	-0.5	0.0
6903	32119	102	0	1.0	0.5667	0.0	1.0	-0.5	0.0
6903	32119	120	0	1.0	0.5667	0.0	1.0	-0.5	0.0
6903	32387	18	0	1.00	0.3	0.3	0.0	1	0.0
6903	32387	60	0	1.00	0.3	0.3	0.0	1	0.0
6903	32387	102	0	1.00	0.3	0.3	0.0	0.5	0.0
6903	32387	120	0	1.00	0.3	0.3	0.0	0.5	0.0
6908	32113	23	0	1.44	0.85	0.27	7.0	0.4	0.3
6910	32049	14	0	0.00	0.80	0.00	15.0	0.4	0.9
6944	32394	08	0	0.80	0.20	0.20	0.0	0.8	0.0
6944	32394	13	0	0.80	0.20	0.20	0.0	0.8	0.0
6944	32394	20	0	0.80	0.20	0.20	0.0	0.8	0.0
6944	32386	25	0	0.80	0.20	0.20	0.0	0.0	0.0
6944	32386	28	0	0.80	0.20	0.20	0.0	0.0	0.0
6944	32394	33	0	0.80	0.20	0.20	0.0	0.8	0.0
6944	32387	38	0	0.40	0.10	0.10	0.0	0.3	0.0
6944	32387	42	0	0.40	0.10	0.10	0.0	0.2	0.0
6944	32387	43	0	0.40	0.10	0.10	0.0	0.1	0.0
6944	32387	44	0	0.40	0.10	0.10	0.0	0.0	0.0
6939	32387	08	0	0.11	0.22	0.48	0.0	0.01	0.0
6939	32387	13	0	0.11	0.22	0.48	0.0	0.01	0.0
6939	32387	17	0	0.11	0.22	0.48	0.0	0.30	0.0
6939	32387	22	0	0.11	0.22	0.48	0.0	0.01	0.0
6939	32387	27	0	0.11	0.22	0.48	0.0	0.01	0.0
6939	32387	28	0	0.11	0.22	0.48	0.0	0.01	0.0
6939	32387	29	0	0.11	0.22	0.48	0.0	0.01	0.0
6939	32387	30	0	0.11	0.22	0.48	0.0	0.01	0.0
6941	32387	08	0	0.40	0.50	0.99	0.0	0.01	0.0
6941	32387	13	0	0.40	0.50	0.99	0.0	0.01	0.0
6941	32387	16	0	0.99	0.99	0.99	0.0	0.50	0.0
6941	32387	22	0	0.40	0.50	0.99	0.0	0.01	0.0
6941	32387	27	0	0.40	0.50	0.99	0.0	0.01	0.0
6941	32387	28	0	0.40	0.50	0.99	0.0	0.01	0.0
6941	32387	29	0	0.40	0.50	0.99	0.0	0.01	0.0
6941	32387	30	0	0.40	0.50	0.99	0.0	0.01	0.0
6941	32387	31	0	0.40	0.50	0.99	0.0	0.01	0.0
6940	32387	08	0	0.09	0.43	0.51	0.0	0.01	0.0
6940	32387	13	0	0.09	0.43	0.51	0.0	0.01	0.0
6940	32387	17	0	0.09	0.43	0.51	0.0	0.30	0.0
6940	32387	22	0	0.09	0.43	0.51	0.0	0.01	0.0
6940	32387	27	0	0.09	0.43	0.51	0.0	0.01	0.0
6940	32387	28	0	0.09	0.43	0.51	0.0	0.01	0.0
6940	32387	29	0	0.09	0.43	0.51	0.0	0.01	0.0
6940	32387	30	0	0.09	0.43	0.51	0.0	0.01	0.0
6956	32394	42	0	0.35	0.8	1.0	0.0	0.85	0.0
