//=== PetEffectStatic.txt :: mounts re-mapped BY MODEL from mudream (Flarethorn/Mount38 fix); legacy/custom preserved ===
6912	32380	2	0	0.0	0.0	0.4	0.7	0.0	0.0
6912	32380	3	0	0.0	0.0	0.4	0.7	0.0	0.0
6912	32380	4	0	0.0	0.0	0.4	0.7	0.0	0.0
6912	32380	5	0	0.0	0.0	0.4	0.7	0.0	0.0
6912	32380	7	0	0.0	0.0	0.4	0.7	0.0	0.0
6912	32380	12	0	0.7	0.7	0.4	1.0	0.0	0.0
6912	32380	13	0	0.7	0.7	0.4	1.0	0.0	0.0
6912	32380	12	0	0.7	0.7	0.4	1.0	0.0	0.0
6912	32380	13	0	0.7	0.7	0.4	1.0	0.0	0.0
6912	32380	14	0	0.0	0.0	0.4	0.7	0.0	0.0
6912	32380	17	0	0.0	0.0	0.4	0.7	0.0	0.0
6912	32380	35	0	0.0	0.0	0.4	0.7	0.0	0.0
6912	32380	36	0	0.2	0.2	0.2	1.0	0.0	0.0
6912	32380	53	0	0.2	0.2	0.2	1.0	0.0	0.0
6912	32380	54	0	0.2	0.2	0.2	1.0	0.0	0.0
6912	32380	55	0	0.2	0.2	0.2	1.0	0.0	0.0
6912	32380	59	0	0.0	0.0	0.4	0.7	0.0	0.0
6912	32380	77	0	0.0	0.0	0.4	0.7	0.0	0.0
6912	32380	78	0	0.2	0.2	0.2	1.0	0.0	0.0
6912	32380	83	0	0.2	0.2	0.2	1.0	0.0	0.0
6912	32380	84	0	0.2	0.2	0.2	1.0	0.0	0.0
6912	32380	85	0	0.2	0.2	0.2	1.0	0.0	0.0
6912	32380	100	0	0.0	0.0	0.4	0.7	0.0	0.0
6912	32380	101	0	0.0	0.0	0.4	0.7	0.0	0.0
6912	32380	102	0	0.0	0.0	0.4	0.7	0.0	0.0
6912	32380	118	0	0.0	0.0	0.4	0.7	0.0	0.0
6912	32380	119	0	0.0	0.0	0.4	0.7	0.0	0.0
6912	32380	120	0	0.0	0.0	0.4	0.7	0.0	0.0
6913	32380	2	0	0.0	0.6	0.1	0.1	0.0	0.0
6913	32380	3	0	0.0	0.6	0.1	0.1	0.0	0.0
6913	32380	4	0	0.0	0.6	0.1	0.1	0.0	0.0
6913	32380	5	0	0.0	0.6	0.1	0.1	0.0	0.0
6913	32380	7	0	0.0	0.6	0.1	0.1	0.0	0.0
6913	32380	12	0	0.7	0.2	0.2	1.0	0.0	0.0
6913	32380	13	0	0.7	0.2	0.2	1.0	0.0	0.0
6913	32380	12	0	0.7	0.2	0.2	1.0	0.0	0.0
6913	32380	13	0	0.7	0.2	0.2	1.0	0.0	0.0
6913	32380	14	0	0.0	0.6	0.1	0.1	0.0	0.0
6913	32380	17	0	0.0	0.6	0.1	0.1	0.0	0.0
6913	32380	35	0	0.0	0.6	0.1	0.1	0.0	0.0
6913	32380	36	0	0.2	1.0	0.2	0.2	0.0	0.0
6913	32380	53	0	0.2	1.0	0.2	0.2	0.0	0.0
6913	32380	54	0	0.2	1.0	0.2	0.2	0.0	0.0
6913	32380	55	0	0.2	1.0	0.2	0.2	0.0	0.0
6913	32380	59	0	0.0	0.6	0.1	0.1	0.0	0.0
6913	32380	77	0	0.0	0.6	0.1	0.1	0.0	0.0
6913	32380	78	0	0.2	1.0	0.2	0.2	0.0	0.0
6913	32380	83	0	0.2	1.0	0.2	0.2	0.0	0.0
6913	32380	84	0	0.2	1.0	0.2	0.2	0.0	0.0
6913	32380	85	0	0.2	1.0	0.2	0.2	0.0	0.0
6913	32380	100	0	0.0	0.6	0.1	0.1	0.0	0.0
6913	32380	101	0	0.0	0.6	0.1	0.1	0.0	0.0
6913	32380	102	0	0.0	0.6	0.1	0.1	0.0	0.0
6913	32380	118	0	0.0	0.6	0.1	0.1	0.0	0.0
6913	32380	119	0	0.0	0.6	0.1	0.1	0.0	0.0
6913	32380	120	0	0.0	0.6	0.1	0.1	0.0	0.0
6874	32140	1	0	0.35	0.34	1.00	-0.20	0.0	0.0
6874	32229	1	0	0.35	0.34	1.00	-0.30	0.0	0.0
6885	32002	19	0	2.00	0.10	0.08	1.4	0.0	0.0
6899	32002	76	0	2.55	0.69	0.00	1.4	0.0	0.0
6899	32002	45	0	2.55	0.69	0.00	0.5	0.0	0.0
6901	32229	12	0	0.08	0.10	2.00	0.6	0.0	0.0
6901	32229	23	0	0.08	0.10	2.00	1.0	0.0	0.0
6902	32229	18	0	1.00	1.00	1.00	2.5	0.0	0.0
6902	32229	60	0	1.00	1.00	1.00	2.5	0.0	0.0
6902	32231	56	0	0.2	0.2	1.0	2.5	0.0	0.0
6902	32231	98	0	0.2	0.2	1.0	2.5	0.0	0.0
6902	32380	13	0	0.2	0.2	1.0	0.5	0.0	0.0
6902	32380	14	0	0.2	0.2	1.0	0.5	0.0	0.0
6902	32380	13	0	0.2	0.2	1.0	0.30	0.0	0.0
6902	32380	14	0	0.2	0.2	1.0	0.30	0.0	0.0
6902	32231	13	0	0.10	0.1	1.0	0.20	0.0	0.0
6902	32231	14	0	0.10	0.1	1.0	0.20	0.0	0.0
6902	32501	13	0	0.00	0.0	1.0	0.35	0.0	0.0
6902	32501	14	0	0.00	0.0	1.0	0.35	0.0	0.0
6902	32501	13	0	0.00	0.0	1.0	0.30	0.0	0.0
6902	32501	14	0	0.00	0.0	1.0	0.30	0.0	0.0
6903	32231	18	0	1.00	0.0	0.0	2.5	0.0	0.0
6903	32231	60	0	1.00	0.0	0.0	2.5	0.0	0.0
6903	32231	56	0	1.00	0.0	0.0	2.8	0.0	0.0
6903	32231	98	0	1.00	0.0	0.0	2.8	0.0	0.0
6903	32380	13	0	1.00	0.0	0.0	0.5	0.0	0.0
6903	32380	14	0	1.00	0.0	0.0	0.5	0.0	0.0
6903	32380	13	0	1.00	0.0	0.0	0.30	0.0	0.0
6903	32380	14	0	1.00	0.0	0.0	0.30	0.0	0.0
6903	32231	13	0	1.00	0.0	0.0	0.20	0.0	0.0
6903	32231	14	0	1.00	0.0	0.0	0.20	0.0	0.0
6903	32501	13	0	1.00	0.0	0.0	0.35	0.0	0.0
6903	32501	14	0	1.00	0.0	0.0	0.35	0.0	0.0
6903	32501	13	0	1.00	0.0	0.0	0.30	0.0	0.0
6903	32501	14	0	1.00	0.0	0.0	0.30	0.0	0.0
6942	32380	08	0	0.55	0.55	0.55	1.0	0.0	0.0
6942	32380	13	0	0.55	0.55	0.55	1.0	0.0	0.0
6942	32380	16	0	0.55	0.55	0.55	1.3	0.0	0.0
6942	32380	22	0	0.55	0.55	0.55	1.0	0.0	0.0
6942	32380	27	0	0.55	0.55	0.55	1.0	0.0	0.0
6942	32380	28	0	0.55	0.55	0.55	1.0	0.0	0.0
6942	32380	29	0	0.11	0.88	0.99	1.0	0.6	0.0
6942	32380	30	0	0.11	0.88	0.99	1.0	0.4	0.0
6942	32380	31	0	0.11	0.88	0.99	1.0	0.2	0.0
6916	32380	19	0	0.93	0.41	0.09	1.3	0.0	0.0
6916	32380	24	0	0.93	0.41	0.09	1.0	0.0	0.0
6916	32380	32	0	0.93	0.41	0.09	1.0	0.0	0.0
6916	32380	41	0	0.93	0.41	0.09	1.0	0.0	0.0
