2
0	50.0000	250.000	169.49998	0.0	0.0	450.0	1.0000000
0	50.0000	650.000	169.50002	0.0	0.0	450.0	1.0000000
0	50.0000	1050.000	169.50003	0.0	0.0	450.0	1.0000000
0	50.0000	1450.000	169.49998	0.0	0.0	450.0	1.0000000
0	250.0000	50.000	169.49997	0.0	0.0	360.0	1.0000000
0	650.0000	50.000	169.49997	0.0	0.0	360.0	1.0000000
0	1050.0000	50.000	169.49997	0.0	0.0	360.0	1.0000000
3	450.0000	50.000	169.49998	0.0	0.0	540.0	1.0000000
3	850.0000	50.000	169.49998	0.0	0.0	540.0	1.0000000
3	1250.0000	50.000	169.49998	0.0	0.0	540.0	1.0000000
3	50.0000	50.000	169.50003	0.0	0.0	540.0	1.0000000
3	50.0000	1250.000	169.50002	0.0	0.0	540.0	1.0000000
3	50.0000	850.000	169.50003	0.0	0.0	540.0	1.0000000
3	50.0000	450.000	169.50002	0.0	0.0	540.0	1.0000000
5	1250.0000	50.000	169.49998	0.0	0.0	540.0	1.0000000
5	1250.0000	450.000	169.50000	0.0	0.0	540.0	1.0000000
5	1250.0000	850.000	169.50003	0.0	0.0	540.0	1.0000000
5	1250.0000	1250.000	169.50000	0.0	0.0	540.0	1.0000000
6	1150.0000	1450.000	169.49997	0.0	0.0	810.0	1.0000000
6	1150.0000	1050.000	169.49998	0.0	0.0	810.0	1.0000000
6	1150.0000	650.000	169.50003	0.0	0.0	810.0	1.0000000
6	1150.0000	250.000	169.50003	0.0	0.0	810.0	1.0000000
12	946.0905	1552.375	259.49997	0.0	0.0	810.0	1.0000000
12	649.2560	1553.591	259.49997	0.0	0.0	810.0	1.0000000
12	349.2460	1552.731	259.49997	0.0	0.0	810.0	1.0000000
12	951.7359	1450.245	284.50000	0.0	0.0	810.0	1.0000000
12	653.5201	1448.132	284.49997	0.0	0.0	810.0	1.0000000
12	348.6100	1446.317	284.50000	0.0	0.0	810.0	1.0000000
17	198.5076	1388.078	149.49997	0.0	0.0	390.0	1.0000000
25	369.0749	1343.955	176.20355	-50.0	0.0	-330.0	1.0000000
25	155.3500	1160.070	203.03658	-50.0	0.0	-240.0	1.0000000
25	421.4342	1155.630	199.80444	-115.0	0.0	-390.0	1.0000000
26	298.7834	1240.858	180.98909	-85.0	0.0	-540.0	1.0000000
27	302.2729	1285.914	171.98003	-5.0	0.0	-420.0	1.0000000
27	198.6845	1347.783	154.50002	-5.0	0.0	-300.0	1.0000000
27	162.7268	1502.146	162.82269	-5.0	0.0	-360.0	1.3999996
27	193.3505	1266.221	176.23657	-5.0	0.0	-600.0	1.3799996
52	159.9949	1589.365	205.14224	0.0	0.0	0.0	1.0000000
60	100.0000	800.000	185.13828	0.0	0.0	450.0	1.0000000
59	550.0000	650.000	169.50003	0.0	0.0	480.0	1.0000000
59	850.0000	750.000	169.50003	0.0	0.0	300.0	1.0000000
59	750.0000	550.000	179.52272	0.0	0.0	300.0	1.0000000
59	450.0000	850.000	169.50002	0.0	0.0	300.0	1.0000000
59	750.0000	950.000	171.52092	0.0	0.0	300.0	1.0000000
0	50.0000	2650.000	169.50000	0.0	0.0	450.0	1.0000000
0	50.0000	3050.000	169.50003	0.0	0.0	450.0	1.0000000
3	50.0000	2850.000	169.50002	0.0	0.0	540.0	1.0000000
3	50.0000	2450.000	169.50003	0.0	0.0	540.0	1.0000000
5	1250.0000	2850.000	169.49997	0.0	0.0	540.0	1.0000000
5	1250.0000	1650.000	169.49998	0.0	0.0	540.0	1.0000000
5	1250.0000	2050.000	169.49998	0.0	0.0	540.0	1.0000000
5	1250.0000	2450.000	169.50000	0.0	0.0	540.0	1.0000000
6	1150.0000	3050.000	169.50002	0.0	0.0	810.0	1.0000000
6	1150.0000	2650.000	169.50000	0.0	0.0	810.0	1.0000000
6	1150.0000	2250.000	169.50002	0.0	0.0	810.0	1.0000000
5	1350.0000	1750.000	169.49998	0.0	0.0	810.0	1.0000000
12	358.2140	2252.343	284.49997	0.0	0.0	810.0	1.0000000
12	939.8625	2257.842	284.50003	0.0	0.0	810.0	1.0000000
12	657.0829	2256.606	284.50000	0.0	0.0	810.0	1.0000000
12	949.0529	2320.718	369.50000	0.0	0.0	810.0	1.0000000
12	950.3845	2184.141	209.50005	0.0	0.0	810.0	1.0000000
12	655.0952	2175.259	214.49998	0.0	0.0	810.0	1.0000000
12	350.3934	2173.731	214.49997	0.0	0.0	810.0	1.0000000
12	843.2537	2339.735	444.49997	0.0	0.0	810.0	1.0000000
12	728.8859	2341.494	444.49997	0.0	0.0	810.0	1.0000000
14	1550.0000	1750.000	169.49997	0.0	0.0	0.0	1.0000000
14	1450.0000	1750.000	169.50000	0.0	0.0	0.0	1.0000000
16	50.0000	1800.000	169.50002	0.0	0.0	90.0	1.0000000
3	50.0000	2050.000	169.49997	0.0	0.0	0.0	1.0000000
17	290.9437	1645.933	169.49997	0.0	0.0	60.0	1.0000000
17	314.9811	2031.052	124.49998	0.0	0.0	60.0	1.0000000
17	1099.5704	2322.723	124.49998	0.0	0.0	60.0	1.0000000
0	50.0000	2250.000	169.50003	0.0	0.0	450.0	1.0000000
17	803.7029	2320.422	149.49998	0.0	0.0	390.0	1.0000000
27	791.8067	2171.161	202.49696	-5.0	0.0	-600.0	1.1199999
28	213.7625	2081.872	243.04024	65.0	0.0	-720.0	1.5399995
29	318.1660	2032.952	164.87469	15.0	0.0	-630.0	1.4799995
36	253.5477	2355.167	103.42534	0.0	0.0	960.0	1.0000000
36	173.8171	3048.825	172.72791	-69.0	0.0	1039.0	1.0000000
40	1050.0000	2650.000	169.50000	0.0	0.0	1080.0	1.0000000
40	1150.0000	2650.000	169.49998	0.0	0.0	1080.0	1.0000000
41	293.3725	1667.187	59.80960	0.0	0.0	1140.0	1.0000000
41	292.9946	1972.385	54.50000	0.0	0.0	1140.0	1.0000000
1	210.4936	1783.419	339.49997	0.0	0.0	60.0	1.0000000
1	841.1879	2264.649	233.85229	0.0	0.0	0.0	1.0000000
52	224.9482	2051.255	260.15869	0.0	0.0	60.0	1.0000000
60	1000.0000	2300.000	169.50002	0.0	0.0	450.0	1.0000000
60	800.0000	2250.000	203.74268	0.0	0.0	360.0	1.0000000
0	250.0000	3650.000	169.50000	0.0	0.0	360.0	1.0000000
0	1050.0000	3650.000	169.49998	0.0	0.0	360.0	1.0000000
3	850.0000	3650.000	169.50002	0.0	0.0	630.0	1.0000000
3	50.0000	3650.000	169.50000	0.0	0.0	630.0	1.0000000
